"user_id","datetime","weekday","place_name","transport_mode","lon_x","lat_y","geometry","traj","traj_id2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:18:01,"Thu",NA,"Bike",8.544584,47.366963,c(2683537.24868, 1246823.98780298),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:18:06,"Thu",NA,"Bike",8.544649,47.366989,c(2683542.11730895, 1246826.94744131),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:18:15,"Thu",NA,"Bike",8.544683,47.367009,c(2683544.6539453, 1246829.20705441),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:18:20,"Thu",NA,"Bike",8.544692,47.367014,c(2683545.32586843, 1246829.77249018),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:18:26,"Thu",NA,"Bike",8.544697,47.367018,c(2683545.6972437, 1246830.2224966),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:18:35,"Thu",NA,"Bike",8.544673,47.367012,c(2683543.89395695, 1246829.5299203),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:18:41,"Thu",NA,"Bike",8.544603,47.367021,c(2683538.59284419, 1246830.45593491),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:18:46,"Thu",NA,"Bike",8.544376,47.367102,c(2683521.3209312, 1246839.21913557),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:18:51,"Thu",NA,"Bike",8.543923,47.367076,c(2683487.14719226, 1246835.84664238),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:18:56,"Thu",NA,"Bike",8.543749,47.367035,c(2683474.06940433, 1246831.10353286),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:19:01,"Thu",NA,"Bike",8.543576,47.366997,c(2683461.06242805, 1246826.69502826),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:19:07,"Thu",NA,"Bike",8.543339,47.366936,c(2683443.25758737, 1246819.66156707),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:19:16,"Thu",NA,"Bike",8.542891,47.366816,c(2683409.6084063, 1246805.84478307),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:19:21,"Thu",NA,"Bike",8.542401,47.366669,c(2683372.82906704, 1246788.98195475),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:19:26,"Thu",NA,"Bike",8.542156,47.366593,c(2683354.44322828, 1246780.27269949),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:19:31,"Thu",NA,"Bike",8.541536,47.366517,c(2683307.73378874, 1246771.16532343),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:19:36,"Thu",NA,"Bike",8.540988,47.366238,c(2683266.77938916, 1246739.56703445),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:19:41,"Thu",NA,"Bike",8.540021,47.366009,c(2683194.09934628, 1246713.08327348),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:19:46,"Thu",NA,"Bike",8.539521,47.365786,c(2683156.68206511, 1246687.7622067),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:19:51,"Thu",NA,"Bike",8.539057,47.365584,c(2683121.95083421, 1246664.81409837),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:19:56,"Thu",NA,"Bike",8.538894,47.365515,c(2683109.74687131, 1246656.97066387),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:20:01,"Thu",NA,"Bike",8.538643,47.365376,c(2683091.00524106, 1246641.25211199),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:20:06,"Thu",NA,"Bike",8.538378,47.365228,c(2683071.22009561, 1246624.51826184),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:20:11,"Thu",NA,"Bike",8.538116,47.365086,c(2683051.65208615, 1246608.45467866),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:20:16,"Thu",NA,"Bike",8.537745,47.364902,c(2683023.91641358, 1246587.60665684),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:20:21,"Thu",NA,"Bike",8.537338,47.364709,c(2682993.47540088, 1246565.72015352),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:20:26,"Thu",NA,"Bike",8.53689,47.364545,c(2682959.89221219, 1246547.01441689),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:20:31,"Thu",NA,"Bike",8.536487,47.364755,c(2682929.1260446, 1246569.93432802),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:20:36,"Thu",NA,"Bike",8.536278,47.364988,c(2682912.977503, 1246595.61629153),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:20:41,"Thu",NA,"Bike",8.536107,47.365251,c(2682899.65264409, 1246624.67357091),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:20:46,"Thu",NA,"Bike",8.535989,47.365539,c(2682890.29218482, 1246656.56613783),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:20:51,"Thu",NA,"Bike",8.535891,47.365817,c(2682882.45797792, 1246687.36813704),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:20:56,"Thu",NA,"Bike",8.535812,47.36611,c(2682876.0356035, 1246719.85777917),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:21:01,"Thu",NA,"Bike",8.535518,47.366317,c(2682853.50805794, 1246742.55970415),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:21:06,"Thu",NA,"Bike",8.535463,47.366368,c(2682849.27466425, 1246748.17135258),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:21:12,"Thu",NA,"Bike",8.535274,47.366566,c(2682834.69190445, 1246769.98367465),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:21:21,"Thu",NA,"Bike",8.535277,47.366586,c(2682834.88741845, 1246772.21026044),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:21:26,"Thu",NA,"Bike",8.535363,47.366599,c(2682841.36275095, 1246773.74626768),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:21:31,"Thu",NA,"Bike",8.535381,47.36664,c(2682842.65857203, 1246778.32327899),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:21:36,"Thu",NA,"Bike",8.535065,47.366827,c(2682818.50080078, 1246798.77869654),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:21:42,"Thu",NA,"Bike",8.534876,47.367321,c(2682803.45854129, 1246853.49770686),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:21:51,"Thu",NA,"Bike",8.534792,47.367369,c(2682797.03960908, 1246858.74528107),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:21:56,"Thu",NA,"Bike",8.534424,47.367585,c(2682768.90983483, 1246882.36999959),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:22:01,"Thu",NA,"Bike",8.534242,47.367613,c(2682755.1202677, 1246885.29083816),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:22:06,"Thu",NA,"Bike",8.533998,47.367154,c(2682737.40375994, 1246834.00605932),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:22:11,"Thu",NA,"Bike",8.533907,47.367043,c(2682730.70289936, 1246821.57013673),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:22:17,"Thu",NA,"Bike",8.533657,47.366937,c(2682711.98514542, 1246809.52247422),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:22:26,"Thu",NA,"Bike",8.533387,47.366727,c(2682691.91804133, 1246785.89201225),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:22:31,"Thu",NA,"Bike",8.533183,47.366645,c(2682676.63723103, 1246776.56104091),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:22:36,"Thu",NA,"Bike",8.532954,47.366563,c(2682659.46813495, 1246767.20377494),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:22:41,"Thu",NA,"Bike",8.53286,47.366456,c(2682652.53424231, 1246755.20946689),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:22:51,"Thu",NA,"Bike",8.53263,47.366205,c(2682635.55146114, 1246727.06332056),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:22:56,"Thu",NA,"Bike",8.532522,47.36607,c(2682627.60344355, 1246711.94151271),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:23:01,"Thu",NA,"Bike",8.532356,47.365933,c(2682615.27771985, 1246696.53631038),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:23:06,"Thu",NA,"Bike",8.531968,47.36556,c(2682586.54970659, 1246654.66111984),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:23:11,"Thu",NA,"Bike",8.531623,47.365309,c(2682560.88021265, 1246626.39417213),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:23:16,"Thu",NA,"Bike",8.531215,47.365049,c(2682530.46590808, 1246597.06053909),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:23:21,"Thu",NA,"Bike",8.530893,47.364917,c(2682506.34897659, 1246582.04736736),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:23:26,"Thu",NA,"Bike",8.530607,47.364824,c(2682484.89074063, 1246571.40780292),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:23:31,"Thu",NA,"Bike",8.530317,47.364779,c(2682463.05605856, 1246566.10032042),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:23:36,"Thu",NA,"Bike",8.530061,47.364676,c(2682443.87911807, 1246554.38072126),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:23:41,"Thu",NA,"Bike",8.52982,47.36454,c(2682425.88610499, 1246539.00829747),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:23:46,"Thu",NA,"Bike",8.529538,47.364383,c(2682404.82861809, 1246521.25828283),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:23:51,"Thu",NA,"Bike",8.529237,47.364224,c(2682382.33897025, 1246503.26605507),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:23:56,"Thu",NA,"Bike",8.528921,47.364101,c(2682358.6605794, 1246489.26032626),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:24:01,"Thu",NA,"Bike",8.528626,47.363981,c(2682336.56364204, 1246475.61023948),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:24:06,"Thu",NA,"Bike",8.528365,47.363894,c(2682316.98378952, 1246465.66454362),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:24:11,"Thu",NA,"Bike",8.528136,47.363786,c(2682299.85335866, 1246453.41788206),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:24:16,"Thu",NA,"Bike",8.527951,47.363609,c(2682286.15282833, 1246433.54660908),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:24:21,"Thu",NA,"Bike",8.527826,47.363408,c(2682277.02128155, 1246411.07017222),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:24:26,"Thu",NA,"Bike",8.527674,47.363217,c(2682265.83480672, 1246389.67715513),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:24:31,"Thu",NA,"Bike",8.527407,47.363043,c(2682245.93554675, 1246370.05353095),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:24:36,"Thu",NA,"Bike",8.52716,47.362813,c(2682227.63321437, 1246344.22535637),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:24:41,"Thu",NA,"Bike",8.527013,47.362588,c(2682216.87653347, 1246319.05786163),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:24:46,"Thu",NA,"Bike",8.526906,47.362466,c(2682208.98236983, 1246305.38290235),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:24:51,"Thu",NA,"Bike",8.526728,47.362335,c(2682195.7390175, 1246290.63304431),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:25:00,"Thu",NA,"Bike",8.526687,47.362311,c(2682192.67905528, 1246287.92199647),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:25:05,"Thu",NA,"Bike",8.526681,47.362307,c(2682192.23200766, 1246287.47102815),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:25:10,"Thu",NA,"Bike",8.526678,47.362306,c(2682192.0069423, 1246287.35671498),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:25:15,"Thu",NA,"Bike",8.526677,47.362305,c(2682191.93294819, 1246287.2444966),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:25:20,"Thu",NA,"Bike",8.526676,47.362304,c(2682191.85895408, 1246287.13227823),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:25:26,"Thu",NA,"Bike",8.526679,47.362263,c(2682192.14876363, 1246282.57741047),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:25:31,"Thu",NA,"Bike",8.526597,47.36204,c(2682186.29857162, 1246257.70040029),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:25:36,"Thu",NA,"Bike",8.526089,47.361743,c(2682148.38386251, 1246224.15070485),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:25:41,"Thu",NA,"Bike",8.525735,47.361524,c(2682121.98126437, 1246199.43374087),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:25:46,"Thu",NA,"Bike",8.525333,47.361322,c(2682091.92649193, 1246176.55658774),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:25:51,"Thu",NA,"Bike",8.524969,47.361121,c(2682064.74036669, 1246153.83049818),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:25:56,"Thu",NA,"Bike",8.524742,47.36095,c(2682047.85652308, 1246134.58289635),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:26:01,"Thu",NA,"Bike",8.52455,47.360788,c(2682033.60254597, 1246116.37246992),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:26:06,"Thu",NA,"Bike",8.524316,47.360628,c(2682016.17280596, 1246098.34052326),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:26:11,"Thu",NA,"Bike",8.524031,47.360456,c(2681994.90896044, 1246078.92128687),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:26:16,"Thu",NA,"Bike",8.523746,47.360215,c(2681973.75105321, 1246051.83133133),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:26:26,"Thu",NA,"Bike",8.523767,47.360152,c(2681975.43422059, 1246044.84949786),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:26:31,"Thu",NA,"Bike",8.523377,47.360018,c(2681946.18005457, 1246029.54525418),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:26:36,"Thu",NA,"Bike",8.52333,47.360002,c(2681942.65431382, 1246027.71743953),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:26:46,"Thu",NA,"Bike",8.523431,47.359755,c(2681950.66336641, 1246000.36368384),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:26:52,"Thu",NA,"Bike",8.523443,47.359426,c(2681952.07549049, 1245963.80097396),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:27:01,"Thu",NA,"Bike",8.523508,47.359225,c(2681957.2945177, 1245941.52349946),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:27:06,"Thu",NA,"Bike",8.523537,47.35911,c(2681959.66194206, 1245928.76913042),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:27:12,"Thu",NA,"Bike",8.52374,47.358839,c(2681975.41322741, 1245898.85385061),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:27:17,"Thu",NA,"Bike",8.523753,47.358724,c(2681976.57205337, 1245886.08277577),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:27:22,"Thu",NA,"Bike",8.523737,47.358551,c(2681975.62936367, 1245866.83349406),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:27:27,"Thu",NA,"Bike",8.52372,47.358268,c(2681974.78023115, 1245835.35436988),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:27:32,"Thu",NA,"Bike",8.523702,47.358129,c(2681973.63417132, 1245819.88281221),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:27:37,"Thu",NA,"Bike",8.523685,47.357941,c(2681972.6389729, 1245798.96492644),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:27:46,"Thu",NA,"Bike",8.523644,47.357409,c(2681970.35955861, 1245739.77919066),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:27:52,"Thu",NA,"Bike",8.524011,47.356782,c(2681999.04786127, 1245670.45848763),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:28:01,"Thu",NA,"Bike",8.524072,47.356598,c(2682003.93897501, 1245650.06679619),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:28:06,"Thu",NA,"Bike",8.524101,47.356491,c(2682006.29429599, 1245638.20182238),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:28:15,"Thu",NA,"Bike",8.524132,47.356319,c(2682008.9006782, 1245619.1128363),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:28:21,"Thu",NA,"Bike",8.524199,47.355776,c(2682014.79727459, 1245558.81710516),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:28:26,"Thu",NA,"Bike",8.524129,47.355719,c(2682009.59679075, 1245552.40721203),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:28:31,"Thu",NA,"Bike",8.524133,47.355677,c(2682009.96356315, 1245547.74221854),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:28:36,"Thu",NA,"Bike",8.524029,47.355381,c(2682002.56205527, 1245514.72697894),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:28:41,"Thu",NA,"Bike",8.52399,47.355306,c(2681999.73110967, 1245506.34841579),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:28:46,"Thu",NA,"Bike",8.523535,47.355125,c(2681965.636073, 1245485.75115113),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:28:56,"Thu",NA,"Bike",8.522566,47.354774,c(2681892.97116173, 1245445.71851965),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:29:06,"Thu",NA,"Bike",8.522699,47.354415,c(2681903.57020902, 1245405.94700901),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:29:16,"Thu",NA,"Bike",8.52324,47.354236,c(2681944.71612463, 1245386.61223231),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:29:21,"Thu",NA,"Bike",8.523267,47.35418,c(2681946.84195119, 1245380.41486399),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:29:30,"Thu",NA,"Bike",8.523178,47.353948,c(2681940.47473217, 1245354.53030949),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:29:36,"Thu",NA,"Bike",8.523116,47.353683,c(2681936.19795016, 1245325.00531983),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 18:29:36,"Thu",NA,"Bike",8.523114,47.35375,c(2681935.94391101, 1245332.45167238),"COMBINE","12"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:12:15,"Thu",NA,"Bike",8.523114,47.35375,c(2681935.94391101, 1245332.45167238),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:12:15,"Thu",NA,"Bike",8.522531,47.355039,c(2681889.92009385, 1245475.14225932),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:12:22,"Thu",NA,"Bike",8.522777,47.355041,c(2681908.50133488, 1245475.62134182),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:12:29,"Thu",NA,"Bike",8.523134,47.355085,c(2681935.40364425, 1245480.88554821),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:12:35,"Thu",NA,"Bike",8.523843,47.355131,c(2681988.89497047, 1245486.73993044),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:12:40,"Thu",NA,"Bike",8.524075,47.355251,c(2682006.23706563, 1245500.32284599),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:12:49,"Thu",NA,"Bike",8.524142,47.355436,c(2682011.01410901, 1245520.95946156),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:12:55,"Thu",NA,"Bike",8.524187,47.355728,c(2682013.96455906, 1245553.46836495),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:13:00,"Thu",NA,"Bike",8.5242,47.355868,c(2682014.73132269, 1245569.04586457),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:13:05,"Thu",NA,"Bike",8.52419,47.356034,c(2682013.72056764, 1245587.489768),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:13:10,"Thu",NA,"Bike",8.52404,47.356322,c(2682001.94600268, 1245619.35020723),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:13:15,"Thu",NA,"Bike",8.523882,47.356956,c(2681989.03521464, 1245689.66742655),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:13:21,"Thu",NA,"Bike",8.523828,47.357224,c(2681984.54383368, 1245719.40479792),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:13:29,"Thu",NA,"Bike",8.523823,47.357412,c(2681983.87707395, 1245740.29969668),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:13:34,"Thu",NA,"Bike",8.523811,47.357458,c(2681982.89983957, 1245745.4010198),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:13:40,"Thu",NA,"Bike",8.52353,47.357663,c(2681961.35728724, 1245767.89751881),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:13:45,"Thu",NA,"Bike",8.523547,47.357781,c(2681962.46012964, 1245781.03343891),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:13:50,"Thu",NA,"Bike",8.523494,47.357853,c(2681958.34573429, 1245788.98238729),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:13:55,"Thu",NA,"Bike",8.523427,47.357927,c(2681953.17068949, 1245797.13905949),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:14:00,"Thu",NA,"Bike",8.523408,47.358045,c(2681951.55404101, 1245810.23738258),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:14:05,"Thu",NA,"Bike",8.523382,47.358117,c(2681949.47930316, 1245818.21453501),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:14:11,"Thu",NA,"Bike",8.523366,47.358414,c(2681947.81419943, 1245851.21558503),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:14:16,"Thu",NA,"Bike",8.523285,47.358506,c(2681941.55398513, 1245861.35872531),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:14:21,"Thu",NA,"Bike",8.523274,47.358617,c(2681940.55245998, 1245873.68721088),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:14:26,"Thu",NA,"Bike",8.523357,47.358708,c(2681946.68250498, 1245883.89043551),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:14:31,"Thu",NA,"Bike",8.52342,47.358813,c(2681951.28019886, 1245895.62917294),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:14:37,"Thu",NA,"Bike",8.523505,47.358961,c(2681957.47367232, 1245912.17124078),"COMBINE","13"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-11 20:14:42,"Thu",NA,"Bike",8.523672,47.359069,c(2681969.92289724, 1245924.35212974),"COMBINE","13"
